audio,Noakhali_text,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunrani2-1_segment_1.wav,হেতি জাদু করি হোলাগো উদ্দেশে কইলে ইচিং বিচিং ফুরুত,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunrani2-1_segment_2.wav,হেই মুহুরতে আননেরা বন্য পাখি হই যাইবেন,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunrani2-1_segment_3.wav,এবং আর কোনোদিন ও কথা কইতে হাইত্তেন ন,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunrani2-1_segment_4.wav,মেলা মেলা দিন আগের কথা ইকগা দেশে ছিল ইকগা রাজা,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunrani2-1_segment_5.wav,ইকগাা ছিল রানি সাগরে তির হইতে দেশ ইগা,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunrani2-1_segment_6.wav,ছিল অনেক দূরে রাজার আছিল এগারোগা হোলা আর ইকগা মাইয়া,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunrani2_1_segment_0.wav,মাইয়া ইগারে রাজা অনেক আদর কইরত আদর করি রাজা,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunrani2_1_segment_1.wav,ইগার নাম রাইখল এলিজা রানি ও হোলা মাইয়া এগুন রে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunrani2_1_segment_2.wav,লই রাাজার ছিল খুব সুখের সংসার রাজ্য ঝুরে হেতের,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunrani2_1_segment_3.wav,ছিল মেলা সুনাম প্রজারাও হেতেরা খুব ভাল বাইস্ত,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunrani2_1_segment_4.wav,একদিন রাজার সংসারে দুঃখ,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunrani2_1_segment_5.wav,নামি আইছে হটাত করি রানি গেছে মরি,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/kakragorto_segment_0.wav,তারপর শুকনো পুকুরের মাঝখানে ইকগা গর্ত করি কাকড়া হিয়ানে লুকায়ে রইছে ।,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/kakragorto_segment_1.wav,খুব বেশিক্ষণ অপেক্ষা কইরতে হইল না হিয়ার। হাতি আর বাজপাখি,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/kakragorto_segment_2.wav,খিদে পেটে ঢকঢক করি বেকগিন,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/kakragorto_segment_3.wav,মরিচের ঝাল খেয়ে ফেইলছে। ঝালে হেতাগো মুখ-গলা-জিভ হুড়ি যাইত লাইগছেন।,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/kakragorto_segment_4.wav,"আর প্রচণ্ড তিষ্টা পাইছে স্বাভাবিকভাবেই। চল, চল অনই পুকুরে যাইতে",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/kakragorto_segment_5.wav,হইব আরে। হাতি চেঁচাইতে লাইগল। আই খুব ফিপাসার্ত। ফানি না,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/kakragorto_segment_6.wav,না খাইলে অনই আই মরি যাইম। ফুকুরে যাই হেতারা অবাক। এককানা ফানি ও নাই কোন,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/ekdinshikarejai_segment_0.wav,"হাতি একদিন ইগার সঙ্গী ইগুনেরে কয়, চল রে",,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/ekdinshikarejai_segment_1.wav,একদিন আমরা শিকারে যাই। বনের গহন অঞ্চলে যামু।,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/ekdinshikarejai_segment_2.wav,তোমরাও আর লগে থাইকবা। শিকারের কথা হুনি বাজপাখি,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/ekdinshikarejai_segment_3.wav,মহাখুশি। হেতে সঙ্গে তীর-ধনুক নি লইছে।,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/ekdinshikarejai_segment_4.wav,আকাশের বুকে হেতে উড়ি উড়ি যাইব আর হশুপাখি শিকার কইরব।,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_0.wav,নতুন রানি ভিতরে ভিতরে অনেক জাদু জাইনত। একদিন হিতি জাদু করি,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_1.wav,রি হোলাগো উদ্দেশে কইল ইঅচিং বিচিং ফুরুং,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_2.wav,এই মুহূর্তের মইদ্দে তোরা বন্য পাখি হই যাবি আর কহনো কতা কইতে হাইরতি নো।,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_3.wav,অনেক অনেক দিন আগের কতা এক দেশে ছিল এক রাজা আর এক রানি,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_4.wav,সাগরের তীরে আছিল এক দেশ অনেক দূরে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_5.wav,রাজার আছিল এগারো গা হোলা মাইয়া। মাইয়াগারে রাজা অনেক,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_6.wav,আদর কইরত। আদর করি মাইয়ার নাম রাইখছে এলিজা,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_7.wav,রানি আর হোলা মাইয়া লই রাজার সুখের সংসার আছিল। রাইজ্য জুরে রাজার অনেক,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_8.wav,সুনাম আছিল । প্রজারাও রাজারে খুব ভালবাসত। একদিন,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_9.wav,হইসে কি আর রাজার সংসারে দুঃখ নামি আইছে। হঠাত করি রানিগা মরি গেছে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_10.wav,রাইজ্য জুরে বেকের মইদ্দে দুঃখ বেকে খুব কষ্ট হাইছে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_11.wav,কিন্তু রানি ছাড়া তো রাইজ্য চলে না তাই মনের মধ্যে কষ্ট লই রাজা আবার বিয়া কইরছে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_12.wav,কিন্তু নতুন রানি আছিল আস্তা একটা শয়তান,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_13.wav,হেতি রাজার বারো বারো হোলা মাইয়ারে একদম ই দেখতে হাইরত না,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_14.wav,আদর ও কইরত না হেতি সবসময় এগুনের হিছনে লাগি,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_15.wav,থাইকত এমনভাবে কথা কইত যাতে রাজা এগুণরে না,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_16.wav,চাইত হারে। তো কইরছে কি রাজা,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_17.wav,রানির কতা মত এলিজা মাইয়া ইগা রে গেরামে হাডায় দিসে।,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_18.wav,হিয়ানে যাই এলিজা গেরামের চাষিগো লগে থাইকত আর হেগো লগে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_19.wav,এন্নে করি বসবাস করা শুরু কইচ্ছে। আর রানি এদিকে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_20.wav,রাজার কাছে হোলাগো সম্পরকেও উলটা পালটা উনিশ বিশ লাগাইছে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_21.wav,একসময় রাজা কইচ্ছে কিইয়া এগারোগা হোলাগো হোলাও হোলা এগুণরেও,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_22.wav,এগারোগা হোলা যে আছিল এগুন্রেও তেগ করি লাইছে । তো রাজা চিন্তা,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_23.wav,কইচ্ছে হোলা এগুণরেও কোনো খানে হাডায় দিতে অইবো। এগুন যাতে রাজার রাজ্যে ফেরত না আইতে হারে।,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_24.wav,নতুন রানি ভিতরে ভিতরে অনেক জাদু জাইনত। একদিন সে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_25.wav,একদিন হিতি জাদু করি কইচ্ছে কিয়া হোলা এগুনের উদ্দেশে করি কইছে ইঅচিং বিচিং ফুরুং,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_26.wav,এই মুহূর্তের মইদ্দে তোরা বনের পাখি হই যা আর কখনো কতা কইতে হাইরতি নো। এই কতা,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_27.wav,কনের লগে লগে রাজপুত্তুর যেগুন আছিল হেই এগারোগা চমৎকার,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_28.wav,নো হাস আসে না বুনো হাস বনের মদ্দে যে হাস থায় এগিনের মত হই গেছে উরি,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_29.wav,এগুন উরতে উরতে বহুত দূরে চলি গেছে। তো দিন যায় মাস যায়,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_30.wav,এলিজা এখন অনেক বড় হইছে সময় যাইতে যাইতে বড় হই যায় আরি। তার বয়,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_31.wav,বয়স হই গেছে এখন পনেরো । একদিন এলিজারে দেখার জন্য রাজার মনের মধ্যে কেমন জানি ছটপট ছটপট করে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_32.wav,রে । হেতে কইচ্ছে কি হেতের দুত রে হাডাইছে এলিজার কাছে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_33.wav,তো খবর পাই লগে লগে দুতের খবর পাই লগে লগে এলিজা রওনা দিছে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_34.wav,কিন্তু শয়তান রানি ইগা পথের মইধ্যে চদ্মবেশে লুকাই,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_35.wav,রইছে এলিজা এই রাস্তা দি আইতেছিল রানি তারে পাই তার মুখে কাঠ,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_36.wav,বাদামের কাঠবাদাম আছেনা কাঠবাদামের কালা রস ঢালি দিছে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_37.wav,এরপরে এলিজার চুল আছেনা চুলগুলারে করি দিছে এলেমেলো । তো এলিজা রাজপ্রাসাদে ধুইক,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_38.wav,ছে যথা সময়ে ঢুকি রাজারে সালাম দিছে কিন্তু রাজা,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_39.wav,এলিজার মুখে মইধ্যে কালা রং মাখা চুল এগুলো উসক খুশকো এগুলা দেখি রাজা আর এলিজারে চিনতে হারে নো,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_40.wav,তো এই ঘটনা দেই এলিজা মনে অনেক কষ্ট হাইছে নিজের মাইয়ারে রাজা চিনতে হাইরল না,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_41.wav,হেতি রাজপ্রাসাদ থেকে কাইন্তে কাইন্তে বাহির হই গেছে বাহির হই যাই গেরামের রাস্তা দি,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_42.wav,দি হাইটতেছে তো আকাশে হেই সময় সুরয ডুবে ডুবে এমন অবসতা,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_43.wav,এলিজা একটা বড় বনের পাশ দি যাইতে আছিল আর হেতির শরীর ও খুব,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_44.wav,খারাপ টায়ার্ড হই গেছি আরি তো সে বনের পাশে যাই গাছের উপরে হুতি গে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_45.wav,গেছে যখন ই তার ঘুম ভাইংছে সে ঘুম ভাঙ্গি দেহে তার পাশ দিয়ে একটা নদি বই যাইতেছে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_46.wav,নদির পানি একদম টলটলে সচ্ছ এলিজা ঝটপট করি হানি,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_47.wav,হানিত নামি গেছে আর ডুব দি গোসল করিয়া লাইছে যেহুতু টায়ার্ড আছিল চিন্তা কইরল যে পুকুরে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_48.wav,একখানা নদিতে একখানা গোসল করি তো নদির সচ্ছ পানি দি এলিজার মুখের,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_49.wav,কালি ধুইয়া লাইছে আর হেতি তো এন্নে রাজার মাইয়া রাজপুত্র,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_50.wav,সরি রাজকন্যা তো দেইখতে একারে একদম পরিষ্কার হই গেছে তো রা,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_51.wav,রাজকুমারি এলিজা আবার বনের ভিতর দি হাটা শুরু কইরছে কিছু দূর যাওনের পর তার লগে এক বুড়ির দে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_52.wav,দেখা হইছে এলিজা বুড়িরে সেলাম দিছে সেলাম দি তার ভাইগো কতা জিগ গাইছে বুড়ি,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_53.wav,বুড়ি কইল আমি এই পথে কোনো রাজকুমার দেই ন তোয়ার ভাইগোরে আমি দেই ন,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_54.wav,তবে আমি সাগরে সৈকতে দূর জাহাজে সৈকতে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_55.wav,সোনার মুকুট পরা এগারোগা বইন্য হাস দেইখ,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_56.wav,এলিজা নদির স্রোতের সংগে পা পা মিলায়া মিলায়া হাটা শুরু কইরছে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_57.wav,একসময় নদির পাশে নদির থেকে সাগরে আশি সাগরের পাশে আশি খারাইছে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_58.wav,এলিজার পথচলাও এখানে শেষ হইছে। সেকতে ঘুরতে ঘুরতে সে এগারোটা ঐ,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_59.wav,বন্য বন্য হাস এগুলার কথা কইলাম এগুলার পালক পাইছে আর সন্ধার সময় সে আকাশের দিকে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_60.wav,তাকাই হাসগুলারে দেইখতেছে তো মাথায় সোনার মুকুট পরে এই,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_61.wav,এগারোটা বইন্য হাস লাইন ধরি ধরি যাইতেছে দেইখলে মনে হয়,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_62.wav,সাদা সুতা উইরতাছে আসমানে হাস গুলা ধিরে ধিরে নামি আইছে এলি,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_63.wav,এলিজার পাশে আই খারায়ছে সূর্য তখন সূর্য ইয়ান পশ্চিম আকাশের দিকে চলি,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_64.wav,গেছে সূর্য ডুবি যাইব ডুবি যাইব এমন অবস্থা আর সেই ডুবি যাইব ডুবি যাইব,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_65.wav,পালকের পাখির বন্য হাস এগুলার হাস এগুলার শরীরের সব পালক ঝরি,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_66.wav,গেছে এলিজা তার এগারো ভাইরে ফেরত অ হাই গেছে তবে কিল্লাই,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_67.wav,বন্য হাস এগুলা আছিল এগারোগা আছিল তার ভাই বড় ভাই এলিজারে কইল যে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_68.wav,সূর্য ডুবি গেলে হেতারে আবার মানুষ হই যায় হাসের তুন মানুষ হই যায় কিন্তু,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_69.wav,সূর্য উঠার লগে লগে আবার হেতারা পাখি হই যায় হেতে আরো জানাইছে যে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_70.wav,হেতারা সাত সমুদ্র তেরো নদির হেপারে থায় বছরে মাত্র আট দিনের লাই,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_71.wav,হেতারা হেতাগো রাইজ্যে ফেরত আইতে হারে । পর পরদিন,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_72.wav,বেয়ান বেলা ভাই এগুনে চাদরে করি এলিজারে বইয়াছে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_73.wav,চাদরের কোনগুলা কামর দি ধরি এলিজারে লই এগারোগা মিলে উরতে উইরতে সাত,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_74.wav,সমুদ্র সাত সমুদ্র তেরো নদির হেপারে লই চলি গেছে এলিজারে নি সারাদিন ধরি হেতারা,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_75.wav,উইরতেই আছে উইরতেই আছে কিন্তু সন্ধ্যার আগে হেতারা নামি গেছে কোনো এক সবুজ দিপ এককানে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_76.wav,দিপ্টা দেইখতে খুব সুন্দর আছিল চারিদিকে সারাদিন সারারাইত,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_77.wav,ঢেঊ খেলা করে সারাদিনের পরিশ্রমের পর ভাইয়েরা এলিজার ভাইয়েরা তাড়াতাড়ি,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_78.wav,ঘুমায় পরছে । কিছুখন পর সাগরের দিকে তাকায় দেহে যে এলিজাও ঘুমায় পরছে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_79.wav,ঘুমে ঘুমের মইধ্যে এলিজা একটা পরিরে সপনো দেইখছে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_80.wav,পরির নাম হইছে মরগান লুপি আইচ্ছা আঙ্গো আং,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_81.wav,আংগো গেরামে এরুকুম লুপি আছে লুপি পরি এলিজারে কইছে তুই,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_82.wav,ইচ্ছা কইরলে তোমার ভাইদের বাচাইতে পার তুঁই যদি তোমার প্রততেক ভাইয়ের লাই,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_83.wav,লাই একটা করি জামা বানাইতে পার তাইলে হেই জামা হেতারা পরিলাইলে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_84.wav,এগুনে আবার মানুষ হই যাইব তবে এই জন্য তোমারে কাটা ওয়ালা পাতা,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_85.wav,থেকে সুতা তুইলতে হইব বুযয নি কাটা গাছ আছেনা কাটা গাছ ওয়ালা পাতা দি সুতা তুইলতে হইব,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_86.wav,সুতাদি হেই সুতা দি তোয়ারে জামা বানাইতে হইব পরির কতা হুনি এলিজা মনে মনে খুব খুশি হই,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_87.wav,ছে হেতি কয় আমি আজ ই জামা বানানো শুরু করি দিমু পরি কইল,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_88.wav,এখানে আরেকগুন কঠিন শরত আছে কিন্তু জামা বেগগুন বানানো শেষ হইলে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_89.wav,তুমি মুখ দি কোনো কতা কইতে হাইরতা ন আর তুঁই যদি মুখ দি কোনো কথা কও তয়ার ভাই বেগগুন মরি যাই,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_90.wav,পরির এই কতা হুনি তো কতা এগিন হুনি এলিজা ঘুমের তুন,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_91.wav,তরপাইতে তরপাইতে উঠি গেছে হেতি ঘুমের তুন উঠি কয় থিকাসে আরে জংগলে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_92.wav,যাইতে হইব হেতি জঙ্গলে চলি গেছে বিভিন্ন রকমের কাটাওয়ালা গাছের মত পাতা আইনত গেছে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_93.wav,পাতা টোকাই লই আইছে । পাতা টোকাই লই হেগুনের তুন আস্তে আস্তে সুতা বার কইরছে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_94.wav,সুতা এগিন দি তার হাতে সুতা এগিন সংগ্রহ করনের সময় হইছে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_95.wav,সুতা এগিনের পাতা এগুলা আছে না পাতা এগুলার মদ্যে যে কাটা আছে কাটা এডি হেতির হাতে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_96.wav,লাগি লাগি রক্ত গড়ায় গড়ায় টেবাই টেবাই হরা শুরু কইরছে তবু হেতি থামেনা আইচ্ছা,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_97.wav,হেদিন এই বনেও এলিজার বাপ মানে রাজা গেছিল শিকার কইরতে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_98.wav,হেতেও হেই পথ দি যাইতে আছিল হটাত হেতে দেইখ এলিজা আরি,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_99.wav,এত সুন্দর মাইয়া ইগা বনে কিয়ারে একা একা রাজার তো মনের মধ্যে ডাঊট হইছে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_100.wav,হেতে এলিজার কাছে যাই জিগগায় মা তুঁই কে তুঁই ইয়ানে কিয়ারো,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_101.wav,আর এলিজা হেই সময় রাজারে চিনতে হাইরছে চিনি তারপরে কই,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_102.wav,ছে বুইযতে পাইরছে হেতি যদি অওন কোনো কথা কয় তাইলে হেতার ভাই ভাই এগিন মরি যাই,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_103.wav,ব অসহায় আর বোবা হয় এলিজা যেহুতু কতা কয় ন রাজা,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_104.wav,রাজা মনে কইরছে মাইয়া ইগা অসহায় আর বোবা । রাজার মনে দয়া হইছে হেতে এলিজারে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_105.wav,ঘোড়াত করি রাজপ্রাসাদে লই আই হেতে চিন্তা করা অবস্থা । তো কিছুদিন পর রাজা এলি,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_106.wav,জার রুপে গুনে মুগ্ধ হই কইচ্ছে কি এলিজারে বিয়া করি হালাই,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_107.wav,ছে চিন্তা কর অবস্থা নিজের মাইয়ারে হেতে বিয়া করি হালাইছে রানি,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_108.wav,হইয়াও এলিজার মন কোনো সময় ভালা হয়না হেতি সবসময় কান্দে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_109.wav,এলিজার কান্দা থামানোর জন্য রাজা জংগল থেকে এলিজার বানানো জামা,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_110.wav,রেখে আসা রাখি আইছে যে সুতা এগিন কাটা ওয়ালা পাতা এগুলা সব ল,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_111.wav,লই আইছে আইচ্ছা তো এলিজার এসব কাজ কারবার দেখি রাজার,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_112.wav,মনে সন্দেহ হয় হেতি একদিন মন্ত্রিরে কয় মাইয়া এগিন মনে হয়,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_113.wav,হয় জাদুকর হেতি মনে হয় ডাইনি হেতে সবসময় এলিজারে চোখে চোখে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_114.wav,রায় তো কথা এয়ান রাজার কানে অ গেছে,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_115.wav,তো রাজা এ কথা বিশ্বাস করে না তো এলিজা এদিকে কইচ্ছে কি,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_116.wav,হেতি রাত জাগি জাগি হেতার ভাইগোর লাই এই সাত এগারো ভাইগো লাই জামা বানায়,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_117.wav,ঐযে এগিন বনের তুন আনাইসে যে রাজারে দি তো একদিন কইচ্ছে কি রাইতের বেলা,,,,,,
/content/drive/MyDrive/Noakhali_Voice_Dataset/notunraniJadu_segment_118.wav,গভীর রাইতের বেলা সুতা আছে না সুতা এগুন শেষ হই গেছে হেতি এককু,,,,,,
